	ordinal	filename	word	IPA	tokenised	qichwa	english	spanish
18895	1442	sw.csv	kushusha	/kuʃuʃa/	['k', 'u', 'ʃ', 'u', 'ʃ', 'a']	kushusha	download	descargar
18896	1443	sw.csv	kushuta	/kuʃuta/	['k', 'u', 'ʃ', 'u', 't', 'a']	kushuta	to scold	regañar
18897	1444	sw.csv	kusi	/kusi/	['k', 'u', 's', 'i']	kusi	here	aquí
18898	1445	sw.csv	kusihi	/kusihi/	['k', 'u', 's', 'i', 'h', 'i']	kusihi	plead	alegar
18899	1446	sw.csv	kusikika	/kusikika/	['k', 'u', 's', 'i', 'k', 'i', 'k', 'a']	kusikika	to be heard	ser escuchado
18900	1447	sw.csv	kusikitika	/kusikitika/	['k', 'u', 's', 'i', 'k', 'i', 't', 'i', 'k', 'a']	kusikitika	sorry	Lo siento
18901	1448	sw.csv	kusikitikiwa	/kusikitikiwa/	['k', 'u', 's', 'i', 'k', 'i', 't', 'i', 'k', 'i', 'w', 'a']	kusikitikiwa	to be pitied	ser compadecido
18902	1449	sw.csv	kusikitisha	/kusikitiʃa/	['k', 'u', 's', 'i', 'k', 'i', 't', 'i', 'ʃ', 'a']	kusikitisha	sad	triste
18903	1450	sw.csv	kusikiwa	/kusikiwa/	['k', 'u', 's', 'i', 'k', 'i', 'w', 'a']	kusikiwa	to be heard	ser escuchado
18904	1451	sw.csv	kusimama	/kusimama/	['k', 'u', 's', 'i', 'm', 'a', 'm', 'a']	kusimama	stand up	ponerse de pie
18905	1452	sw.csv	kusimika	/kusimika/	['k', 'u', 's', 'i', 'm', 'i', 'k', 'a']	kusimika	stand up	ponerse de pie
18906	1453	sw.csv	kusini	/kusini/	['k', 'u', 's', 'i', 'n', 'i']	kusini	the south	el sur
18907	1454	sw.csv	kusira	/kusiɾa/	['k', 'u', 's', 'i', 'ɾ', 'a']	kusira	angry	enojado
18908	1455	sw.csv	kusita	/kusita/	['k', 'u', 's', 'i', 't', 'a']	kusita	hesitate	dudar
18909	1456	sw.csv	kusitasita	/kusitasita/	['k', 'u', 's', 'i', 't', 'a', 's', 'i', 't', 'a']	kusitasita	hesitate	dudar
18910	1457	sw.csv	kusitawi	/kusitawi/	['k', 'u', 's', 'i', 't', 'a', 'w', 'i']	kusitawi	flourish	florecer
18911	1458	sw.csv	kusitiri	/kusitiɾi/	['k', 'u', 's', 'i', 't', 'i', 'ɾ', 'i']	kusitiri	to hide	esconder
18912	1459	sw.csv	kusuka	/kusuka/	['k', 'u', 's', 'u', 'k', 'a']	kusuka	weave	tejido
18913	1460	sw.csv	kusukana	/kusukana/	['k', 'u', 's', 'u', 'k', 'a', 'n', 'a']	kusukana	fight each other	luchar entre sí
18914	1461	sw.csv	kusukasuka	/kusukasuka/	['k', 'u', 's', 'u', 'k', 'a', 's', 'u', 'k', 'a']	kusukasuka	to shake	agitar
18915	1462	sw.csv	kusuki	/kusuki/	['k', 'u', 's', 'u', 'k', 'i']	kusuki	brush	cepillar
18916	1463	sw.csv	kusukuma	/kusukuma/	['k', 'u', 's', 'u', 'k', 'u', 'm', 'a']	kusukuma	pushing	emprendedor
18917	1464	sw.csv	kusukumana	/kusukumana/	['k', 'u', 's', 'u', 'k', 'u', 'm', 'a', 'n', 'a']	kusukumana	push each other	empujándose unos a otros
18918	1465	sw.csv	kusukumasukuma	/kusukumasukuma/	['k', 'u', 's', 'u', 'k', 'u', 'm', 'a', 's', 'u', 'k', 'u', 'm', 'a']	kusukumasukuma	to push	para empujar
18919	1466	sw.csv	kusuluhisha	/kusuluhiʃa/	['k', 'u', 's', 'u', 'l', 'u', 'h', 'i', 'ʃ', 'a']	kusuluhisha	to resolve	resolver
18920	1467	sw.csv	kusuru	/kusuɾu/	['k', 'u', 's', 'u', 'ɾ', 'u']	kusuru	to suffer	sufrir
18921	1468	sw.csv	kuta	/kuta/	['k', 'u', 't', 'a']	kuta	the walls	los muros
18922	1469	sw.csv	kutahamaki	/kutahamaki/	['k', 'u', 't', 'a', 'h', 'a', 'm', 'a', 'k', 'i']	kutahamaki	to be aware	ser conscientes
18923	1470	sw.csv	kutahiniwa	/kutahiniwa/	['k', 'u', 't', 'a', 'h', 'i', 'n', 'i', 'w', 'a']	kutahiniwa	to be examined	para ser examinado
18924	1471	sw.csv	kutahiri	/kutahiɾi/	['k', 'u', 't', 'a', 'h', 'i', 'ɾ', 'i']	kutahiri	circumcision	circuncisión
18925	1472	sw.csv	kutahiriwa	/kutahiɾiwa/	['k', 'u', 't', 'a', 'h', 'i', 'ɾ', 'i', 'w', 'a']	kutahiriwa	to be circumcised	ser circuncidado
18926	1473	sw.csv	kutaka	/kutaka/	['k', 'u', 't', 'a', 'k', 'a']	kutaka	to want	querer
18927	1474	sw.csv	kutakasa	/kutakasa/	['k', 'u', 't', 'a', 'k', 'a', 's', 'a']	kutakasa	purifying	purificación
18928	1475	sw.csv	kutakasika	/kutakasika/	['k', 'u', 't', 'a', 'k', 'a', 's', 'i', 'k', 'a']	kutakasika	sanctify	santificar
18929	1476	sw.csv	kutakataka	/kutakataka/	['k', 'u', 't', 'a', 'k', 'a', 't', 'a', 'k', 'a']	kutakataka	garbage	basura
18930	1477	sw.csv	kutakiwa	/kutakiwa/	['k', 'u', 't', 'a', 'k', 'i', 'w', 'a']	kutakiwa	required	requerido
18931	1478	sw.csv	kutakuwa	/kutakuwa/	['k', 'u', 't', 'a', 'k', 'u', 'w', 'a']	kutakuwa	there will be	Habrá
18932	1479	sw.csv	kutamani	/kutamani/	['k', 'u', 't', 'a', 'm', 'a', 'n', 'i']	kutamani	to desire	desear
18933	1480	sw.csv	kutamanisha	/kutamaniʃa/	['k', 'u', 't', 'a', 'm', 'a', 'n', 'i', 'ʃ', 'a']	kutamanisha	to desire	desear
18934	1481	sw.csv	kutamanitamani	/kutamanitamani/	['k', 'u', 't', 'a', 'm', 'a', 'n', 'i', 't', 'a', 'm', 'a', 'n', 'i']	kutamanitamani	to desire	desear
18935	1482	sw.csv	kutana	/kutana/	['k', 'u', 't', 'a', 'n', 'a']	kutana	meet	encontrarse
18936	1483	sw.csv	kutani	/kutani/	['k', 'u', 't', 'a', 'n', 'i']	kutani	the wall	la pared
18937	1484	sw.csv	kutanisha	/kutaniʃa/	['k', 'u', 't', 'a', 'n', 'i', 'ʃ', 'a']	kutanisha	confuse	confundir
18938	1485	sw.csv	kutanuka	/kutanuka/	['k', 'u', 't', 'a', 'n', 'u', 'k', 'a']	kutanuka	to expand	expandir
18939	1486	sw.csv	kutanya	/kutaɲa/	['k', 'u', 't', 'a', 'ɲ', 'a']	kutaña	to scatter	a la dispersión
18940	1487	sw.csv	kutapanya	/kutapaɲa/	['k', 'u', 't', 'a', 'p', 'a', 'ɲ', 'a']	kutapaña	to scatter	a la dispersión
18941	1488	sw.csv	kutapika	/kutapika/	['k', 'u', 't', 'a', 'p', 'i', 'k', 'a']	kutapika	vomiting	vómitos
18942	1489	sw.csv	kutatanika	/kutatanika/	['k', 'u', 't', 'a', 't', 'a', 'n', 'i', 'k', 'a']	kutatanika	will be confused	se confundirá
18943	1490	sw.csv	kutatanisha	/kutataniʃa/	['k', 'u', 't', 'a', 't', 'a', 'n', 'i', 'ʃ', 'a']	kutatanisha	confusing	confuso
18944	1491	sw.csv	kutatiwa	/kutatiwa/	['k', 'u', 't', 'a', 't', 'i', 'w', 'a']	kutatiwa	to be married	Para casarse
18945	1492	sw.csv	kutatuka	/kutatuka/	['k', 'u', 't', 'a', 't', 'u', 'k', 'a']	kutatuka	curse	maldición
18946	1493	sw.csv	kutawala	/kutawala/	['k', 'u', 't', 'a', 'w', 'a', 'l', 'a']	kutawala	to dominate	dominar
18947	1494	sw.csv	kutawaliwa	/kutawaliwa/	['k', 'u', 't', 'a', 'w', 'a', 'l', 'i', 'w', 'a']	kutawaliwa	to be ruled	ser gobernado
18948	1495	sw.csv	kutawanyika	/kutawaɲika/	['k', 'u', 't', 'a', 'w', 'a', 'ɲ', 'i', 'k', 'a']	kutawañika	scattered	disperso
18949	1496	sw.csv	kutayarisha	/kutajaɾiʃa/	['k', 'u', 't', 'a', 'j', 'a', 'ɾ', 'i', 'ʃ', 'a']	kutayarisha	to prepare	preparar
18950	1497	sw.csv	kuthamini	/kuθamini/	['k', 'u', 'θ', 'a', 'm', 'i', 'n', 'i']	kuthamini	appreciate	agradecer
18951	1498	sw.csv	kuthaminiwa	/kuθaminiwa/	['k', 'u', 'θ', 'a', 'm', 'i', 'n', 'i', 'w', 'a']	kuthaminiwa	appreciated	apreciado
18952	1499	sw.csv	kuti	/kuti/	['k', 'u', 't', 'i']	kuti	that	eso
18953	1500	sw.csv	kutikisa	/kutikisa/	['k', 'u', 't', 'i', 'k', 'i', 's', 'a']	kutikisa	to shake	agitar
18954	1501	sw.csv	kutikisatikisa	/kutikisatikisa/	['k', 'u', 't', 'i', 'k', 'i', 's', 'a', 't', 'i', 'k', 'i', 's', 'a']	kutikisatikisa	to shake	agitar
18955	1502	sw.csv	kutikisika	/kutikisika/	['k', 'u', 't', 'i', 'k', 'i', 's', 'i', 'k', 'a']	kutikisika	shaking	sacudida
18956	1503	sw.csv	kutiririka	/kutiɾiɾika/	['k', 'u', 't', 'i', 'ɾ', 'i', 'ɾ', 'i', 'k', 'a']	kutiririka	to flow	fluir
18957	1504	sw.csv	kutisha	/kutiʃa/	['k', 'u', 't', 'i', 'ʃ', 'a']	kutisha	scary	aterrador
18958	1505	sw.csv	kutishika	/kutiʃika/	['k', 'u', 't', 'i', 'ʃ', 'i', 'k', 'a']	kutishika	fear	miedo
18959	1506	sw.csv	kutiwa	/kutiwa/	['k', 'u', 't', 'i', 'w', 'a']	kutiwa	be poured	ser vertido
18960	1507	sw.csv	kutu	/kutu/	['k', 'u', 't', 'u']	kutu	rust	óxido
18961	1508	sw.csv	kutukana	/kutukana/	['k', 'u', 't', 'u', 'k', 'a', 'n', 'a']	kutukana	to insult	insultar
18962	1509	sw.csv	kutukanana	/kutukanana/	['k', 'u', 't', 'u', 'k', 'a', 'n', 'a', 'n', 'a']	kutukanana	to insult each other	insultándonos unos a otros
18963	1510	sw.csv	kutukanatukana	/kutukanatukana/	['k', 'u', 't', 'u', 'k', 'a', 'n', 'a', 't', 'u', 'k', 'a', 'n', 'a']	kutukanatukana	to insult	insultar
18964	1511	sw.csv	kutukuka	/kutukuka/	['k', 'u', 't', 'u', 'k', 'u', 'k', 'a']	kutukuka	glorify	glorificar
18965	1512	sw.csv	kutukutika	/kutukutika/	['k', 'u', 't', 'u', 'k', 'u', 't', 'i', 'k', 'a']	kutukutika	to honor you	para honrarte
18966	1513	sw.csv	kutuliwa	/kutuliwa/	['k', 'u', 't', 'u', 'l', 'i', 'w', 'a']	kutuliwa	settled down	establecido
18967	1514	sw.csv	kutumika	/kutumika/	['k', 'u', 't', 'u', 'm', 'i', 'k', 'a']	kutumika	used	usado
18968	1515	sw.csv	kutumikiwa	/kutumikiwa/	['k', 'u', 't', 'u', 'm', 'i', 'k', 'i', 'w', 'a']	kutumikiwa	to be served	Para ser servido
18969	1516	sw.csv	kutumiri	/kutumiɾi/	['k', 'u', 't', 'u', 'm', 'i', 'ɾ', 'i']	kutumiri	to deliver	para entregar
18970	1517	sw.csv	kutumiwa	/kutumiwa/	['k', 'u', 't', 'u', 'm', 'i', 'w', 'a']	kutumiwa	to be used	para ser utilizado
18971	1518	sw.csv	kutuna	/kutuna/	['k', 'u', 't', 'u', 'n', 'a']	kutuna	to tune	afinar
18972	1519	sw.csv	kutunika	/kutunika/	['k', 'u', 't', 'u', 'n', 'i', 'k', 'a']	kutunika	to hang	colgar
18973	1520	sw.csv	kutunukiwa	/kutunukiwa/	['k', 'u', 't', 'u', 'n', 'u', 'k', 'i', 'w', 'a']	kutunukiwa	awarded	ser premiado
18974	1521	sw.csv	kutupa	/kutupa/	['k', 'u', 't', 'u', 'p', 'a']	kutupa	to throw	tirar
18975	1522	sw.csv	kutupatanis	/kutupatanis/	['k', 'u', 't', 'u', 'p', 'a', 't', 'a', 'n', 'i', 's']	kutupatanis	reconcile us	reconciliarnos
18976	1523	sw.csv	kututakasa	/kututakasa/	['k', 'u', 't', 'u', 't', 'a', 'k', 'a', 's', 'a']	kututakasa	purify us	purifícanos
18977	1524	sw.csv	kutuwama	/kutuwama/	['k', 'u', 't', 'u', 'w', 'a', 'm', 'a']	kutuwama	get stuck	atascarse
18978	1525	sw.csv	kuwa	/kuwa/	['k', 'u', 'w', 'a']	kuwa	to be	ser
18979	1526	sw.csv	kuwahi	/kuwahi/	['k', 'u', 'w', 'a', 'h', 'i']	kuwahi	ever	alguna vez
18980	1527	sw.csv	kuwahukumu	/kuwahukumu/	['k', 'u', 'w', 'a', 'h', 'u', 'k', 'u', 'm', 'u']	kuwahukumu	to judge them	para juzgarlos
18981	1528	sw.csv	kuwaka	/kuwaka/	['k', 'u', 'w', 'a', 'k', 'a']	kuwaka	burning	incendio
18982	1529	sw.csv	kuwakamata	/kuwakamata/	['k', 'u', 'w', 'a', 'k', 'a', 'm', 'a', 't', 'a']	kuwakamata	arrest them	arrestarlos
18983	1530	sw.csv	kuwakasirik	/kuwakasiɾik/	['k', 'u', 'w', 'a', 'k', 'a', 's', 'i', 'ɾ', 'i', 'k']	kuwakasirik	get angry at them	enojarse con ellos
18984	1531	sw.csv	kuwakilisha	/kuwakiliʃa/	['k', 'u', 'w', 'a', 'k', 'i', 'l', 'i', 'ʃ', 'a']	kuwakilisha	to represent	representar
18985	1532	sw.csv	kuwakusanya	/kuwakusaɲa/	['k', 'u', 'w', 'a', 'k', 'u', 's', 'a', 'ɲ', 'a']	kuwakusaña	collect them	Colecciónalos
18986	1533	sw.csv	kuwalipa	/kuwalipa/	['k', 'u', 'w', 'a', 'l', 'i', 'p', 'a']	kuwalipa	to pay them	para pagarles
18987	1534	sw.csv	kuwalisha	/kuwaliʃa/	['k', 'u', 'w', 'a', 'l', 'i', 'ʃ', 'a']	kuwalisha	feed them	alimentalos
18988	1535	sw.csv	kuwanasa	/kuwanasa/	['k', 'u', 'w', 'a', 'n', 'a', 's', 'a']	kuwanasa	catch them	atrápalos
18989	1536	sw.csv	kuwapa	/kuwapa/	['k', 'u', 'w', 'a', 'p', 'a']	kuwapa	give them	darles
18990	1537	sw.csv	kuwapata	/kuwapata/	['k', 'u', 'w', 'a', 'p', 'a', 't', 'a']	kuwapata	find them	Encuéntralos
18991	1538	sw.csv	kuwapatanish	/kuwapataniʃ/	['k', 'u', 'w', 'a', 'p', 'a', 't', 'a', 'n', 'i', 'ʃ']	kuwapatanish	reconcile them	reconciliarlos
18992	1539	sw.csv	kuwapita	/kuwapita/	['k', 'u', 'w', 'a', 'p', 'i', 't', 'a']	kuwapita	overtake them	superarlos
18993	1540	sw.csv	kuwasaka	/kuwasaka/	['k', 'u', 'w', 'a', 's', 'a', 'k', 'a']	kuwasaka	hunt them down	cazarlos
18994	1541	sw.csv	kuwasalimis	/kuwasalimis/	['k', 'u', 'w', 'a', 's', 'a', 'l', 'i', 'm', 'i', 's']	kuwasalimis	greet them	saludarlos
18995	1542	sw.csv	kuwasalimu	/kuwasalimu/	['k', 'u', 'w', 'a', 's', 'a', 'l', 'i', 'm', 'u']	kuwasalimu	greet them	saludarlos
18996	1543	sw.csv	kuwasha	/kuwaʃa/	['k', 'u', 'w', 'a', 'ʃ', 'a']	kuwasha	itch	picar
18997	1544	sw.csv	kuwashiliki	/kuwaʃiliki/	['k', 'u', 'w', 'a', 'ʃ', 'i', 'l', 'i', 'k', 'i']	kuwashiliki	hold them	Mantenlo
18998	1545	sw.csv	kuwashiriki	/kuwaʃiɾiki/	['k', 'u', 'w', 'a', 'ʃ', 'i', 'ɾ', 'i', 'k', 'i']	kuwashiriki	share them	compártelos
18999	1546	sw.csv	kuwasihi	/kuwasihi/	['k', 'u', 'w', 'a', 's', 'i', 'h', 'i']	kuwasihi	plead with them	suplicarles
19000	1547	sw.csv	kuwasili	/kuwasili/	['k', 'u', 'w', 'a', 's', 'i', 'l', 'i']	kuwasili	to arrive	llegar
19001	1548	sw.csv	kuwasilisha	/kuwasiliʃa/	['k', 'u', 'w', 'a', 's', 'i', 'l', 'i', 'ʃ', 'a']	kuwasilisha	submit	entregar
19002	1549	sw.csv	kuwataka	/kuwataka/	['k', 'u', 'w', 'a', 't', 'a', 'k', 'a']	kuwataka	want them	los quiero
19003	1550	sw.csv	kuwatakasa	/kuwatakasa/	['k', 'u', 'w', 'a', 't', 'a', 'k', 'a', 's', 'a']	kuwatakasa	purify them	purificarlos
19004	1551	sw.csv	kuwatawanya	/kuwatawaɲa/	['k', 'u', 'w', 'a', 't', 'a', 'w', 'a', 'ɲ', 'a']	kuwatawaña	scatter them	dispersarlos
19005	1552	sw.csv	kuwatayarish	/kuwatajaɾiʃ/	['k', 'u', 'w', 'a', 't', 'a', 'j', 'a', 'ɾ', 'i', 'ʃ']	kuwatayarish	to prepare them	prepararlos
19006	1553	sw.csv	kuwatisha	/kuwatiʃa/	['k', 'u', 'w', 'a', 't', 'i', 'ʃ', 'a']	kuwatisha	scare them	asustarlos
19007	1554	sw.csv	kuwatukana	/kuwatukana/	['k', 'u', 'w', 'a', 't', 'u', 'k', 'a', 'n', 'a']	kuwatukana	to insult them	insultarlos
19008	1555	sw.csv	kuwatuma	/kuwatuma/	['k', 'u', 'w', 'a', 't', 'u', 'm', 'a']	kuwatuma	to send them	para enviarlos
19009	1556	sw.csv	kuwatupa	/kuwatupa/	['k', 'u', 'w', 'a', 't', 'u', 'p', 'a']	kuwatupa	throw them away	Tíralos
19010	1557	sw.csv	kuwawakilisa	/kuwawakilisa/	['k', 'u', 'w', 'a', 'w', 'a', 'k', 'i', 'l', 'i', 's', 'a']	kuwawakilisa	to represent them	para representarlos
19011	1558	sw.csv	kuwi	/kuwi/	['k', 'u', 'w', 'i']	kuwi	that&#39;s it	eso es todo
19012	1559	sw.csv	kuwika	/kuwika/	['k', 'u', 'w', 'i', 'k', 'a']	kuwika	howl	aullido
19013	1560	sw.csv	kuwili	/kuwili/	['k', 'u', 'w', 'i', 'l', 'i']	kuwili	two	dos
19014	1561	sw.csv	kuyahama	/kujahama/	['k', 'u', 'j', 'a', 'h', 'a', 'm', 'a']	kuyahama	move them	moverlos
19015	1562	sw.csv	kuyahukumu	/kujahukumu/	['k', 'u', 'j', 'a', 'h', 'u', 'k', 'u', 'm', 'u']	kuyahukumu	judge them	juzgarlos
19016	1563	sw.csv	kuyahusisha	/kujahusiʃa/	['k', 'u', 'j', 'a', 'h', 'u', 's', 'i', 'ʃ', 'a']	kuyahusisha	relate them	involucrarlos
19017	1564	sw.csv	kuyakusanya	/kujakusaɲa/	['k', 'u', 'j', 'a', 'k', 'u', 's', 'a', 'ɲ', 'a']	kuyakusaña	collect them	Colecciónalos
19018	1565	sw.csv	kuyakuta	/kujakuta/	['k', 'u', 'j', 'a', 'k', 'u', 't', 'a']	kuyakuta	find them	Encuéntralos
19019	1566	sw.csv	kuyanasa	/kujanasa/	['k', 'u', 'j', 'a', 'n', 'a', 's', 'a']	kuyanasa	capture them	capturarlos
19020	1567	sw.csv	kuyapa	/kujapa/	['k', 'u', 'j', 'a', 'p', 'a']	kuyapa	give them	darles
19021	1568	sw.csv	kuyapata	/kujapata/	['k', 'u', 'j', 'a', 'p', 'a', 't', 'a']	kuyapata	to find them	para encontrarlos
19022	1569	sw.csv	kuyapisha	/kujapiʃa/	['k', 'u', 'j', 'a', 'p', 'i', 'ʃ', 'a']	kuyapisha	to swear it	para jurarlo
19023	1570	sw.csv	kuyasahihisha	/kujasahihiʃa/	['k', 'u', 'j', 'a', 's', 'a', 'h', 'i', 'h', 'i', 'ʃ', 'a']	kuyasahihisha	to correct them	para corregirlos
19024	1571	sw.csv	kuyashika	/kujaʃika/	['k', 'u', 'j', 'a', 'ʃ', 'i', 'k', 'a']	kuyashika	to hold them	para sostenerlos
19025	1572	sw.csv	kuyashiriki	/kujaʃiɾiki/	['k', 'u', 'j', 'a', 'ʃ', 'i', 'ɾ', 'i', 'k', 'i']	kuyashiriki	share them	compártelos
19026	1573	sw.csv	kuyatakasa	/kujatakasa/	['k', 'u', 'j', 'a', 't', 'a', 'k', 'a', 's', 'a']	kuyatakasa	purify them	purificarlos
19027	1574	sw.csv	kuyatawala	/kujatawala/	['k', 'u', 'j', 'a', 't', 'a', 'w', 'a', 'l', 'a']	kuyatawala	to rule them	para gobernarlos
19028	1575	sw.csv	kuyathamini	/kujaθamini/	['k', 'u', 'j', 'a', 'θ', 'a', 'm', 'i', 'n', 'i']	kuyathamini	appreciate them	apreciarlos
19029	1576	sw.csv	kuyu	/kuju/	['k', 'u', 'j', 'u']	kuyu	yuyu	yuyu
19030	1577	sw.csv	la	/la/	['l', 'a']	la	no	No
19031	1578	sw.csv	lahani	/lahani/	['l', 'a', 'h', 'a', 'n', 'i']	lahani	fault	falla
19032	1579	sw.csv	lahiki	/lahiki/	['l', 'a', 'h', 'i', 'k', 'i']	lahiki	deserving	digno
19033	1580	sw.csv	lahusika	/lahusika/	['l', 'a', 'h', 'u', 's', 'i', 'k', 'a']	lahusika	character	personaje
19034	1581	sw.csv	lahusikana	/lahusikana/	['l', 'a', 'h', 'u', 's', 'i', 'k', 'a', 'n', 'a']	lahusikana	related to each other	relacionados entre sí
19035	1582	sw.csv	laka	/laka/	['l', 'a', 'k', 'a']	laka	varnish	barniz
19036	1583	sw.csv	laki	/laki/	['l', 'a', 'k', 'i']	laki	lakh	lakh
19037	1584	sw.csv	lakini	/lakini/	['l', 'a', 'k', 'i', 'n', 'i']	lakini	but	pero
19038	1585	sw.csv	lakiri	/lakiɾi/	['l', 'a', 'k', 'i', 'ɾ', 'i']	lakiri	thank you	gracias
19039	1586	sw.csv	lakiwa	/lakiwa/	['l', 'a', 'k', 'i', 'w', 'a']	lakiwa	when it was	cuando fue
19040	1587	sw.csv	lala	/lala/	['l', 'a', 'l', 'a']	lala	sleep	dormir
19041	1588	sw.csv	lalama	/lalama/	['l', 'a', 'l', 'a', 'm', 'a']	lalama	complain	quejarse
19042	1589	sw.csv	lalamika	/lalamika/	['l', 'a', 'l', 'a', 'm', 'i', 'k', 'a']	lalamika	complain	quejarse
19043	1590	sw.csv	lami	/lami/	['l', 'a', 'm', 'i']	lami	bitumen	betún
19044	1591	sw.csv	lani	/lani/	['l', 'a', 'n', 'i']	lani	lani	lani
19045	1592	sw.csv	lapa	/lapa/	['l', 'a', 'p', 'a']	lapa	languor	languidez
19046	1593	sw.csv	lasi	/lasi/	['l', 'a', 's', 'i']	lasi	lace	cordón
19047	1594	sw.csv	latakikana	/latakikana/	['l', 'a', 't', 'a', 'k', 'i', 'k', 'a', 'n', 'a']	latakikana	will be required	será requerido
19048	1595	sw.csv	latuhakikish	/latuhakikiʃ/	['l', 'a', 't', 'u', 'h', 'a', 'k', 'i', 'k', 'i', 'ʃ']	latuhakikish	let&#39;s make sure	asegurémonos
19049	1596	sw.csv	latukuka	/latukuka/	['l', 'a', 't', 'u', 'k', 'u', 'k', 'a']	latukuka	exalted	exaltado
19050	1597	sw.csv	latumika	/latumika/	['l', 'a', 't', 'u', 'm', 'i', 'k', 'a']	latumika	used	usado
19051	1598	sw.csv	lawalawa	/lawalawa/	['l', 'a', 'w', 'a', 'l', 'a', 'w', 'a']	lawalawa	they sleep	ellos duermen
19052	1599	sw.csv	lawama	/lawama/	['l', 'a', 'w', 'a', 'm', 'a']	lawama	blame	culpa
19053	1600	sw.csv	lawiti	/lawiti/	['l', 'a', 'w', 'i', 't', 'i']	lawiti	love it	me encanta
19054	1601	sw.csv	laya	/laja/	['l', 'a', 'j', 'a']	laya	laya	laya
19055	1602	sw.csv	lihamu	/lihamu/	['l', 'i', 'h', 'a', 'm', 'u']	lihamu	loan	hipoteca
19056	1603	sw.csv	lihimu	/lihimu/	['l', 'i', 'h', 'i', 'm', 'u']	lihimu	learned	aprendió
19057	1604	sw.csv	lika	/lika/	['l', 'i', 'k', 'a']	lika	like	como
19058	1605	sw.csv	likakutana	/likakutana/	['l', 'i', 'k', 'a', 'k', 'u', 't', 'a', 'n', 'a']	likakutana	met	reunió
19059	1606	sw.csv	likanipata	/likanipata/	['l', 'i', 'k', 'a', 'n', 'i', 'p', 'a', 't', 'a']	likanipata	it happened to me	me pasó a mi
19060	1607	sw.csv	likapasuka	/likapasuka/	['l', 'i', 'k', 'a', 'p', 'a', 's', 'u', 'k', 'a']	likapasuka	it burst	estalló
19061	1608	sw.csv	likapita	/likapita/	['l', 'i', 'k', 'a', 'p', 'i', 't', 'a']	likapita	it passed	pasó
19062	1609	sw.csv	likatapika	/likatapika/	['l', 'i', 'k', 'a', 't', 'a', 'p', 'i', 'k', 'a']	likatapika	it vomited	vomitó
19063	1610	sw.csv	likatiririka	/likatiɾiɾika/	['l', 'i', 'k', 'a', 't', 'i', 'ɾ', 'i', 'ɾ', 'i', 'k', 'a']	likatiririka	it flowed	fluyó
19064	1611	sw.csv	likatiwa	/likatiwa/	['l', 'i', 'k', 'a', 't', 'i', 'w', 'a']	likatiwa	it was done	Está hecho
19065	1612	sw.csv	likawa	/likawa/	['l', 'i', 'k', 'a', 'w', 'a']	likawa	it happened	ocurrió
19066	1613	sw.csv	likisimama	/likisimama/	['l', 'i', 'k', 'i', 's', 'i', 'm', 'a', 'm', 'a']	likisimama	standing up	de pie
19067	1614	sw.csv	likitiwa	/likitiwa/	['l', 'i', 'k', 'i', 't', 'i', 'w', 'a']	likitiwa	if done	si se hace
19068	1615	sw.csv	likitumika	/likitumika/	['l', 'i', 'k', 'i', 't', 'u', 'm', 'i', 'k', 'a']	likitumika	if used	si se usa
19069	1616	sw.csv	likiwa	/likiwa/	['l', 'i', 'k', 'i', 'w', 'a']	likiwa	when it is	cuando es
19070	1617	sw.csv	lila	/lila/	['l', 'i', 'l', 'a']	lila	lila	lila
19071	1618	sw.csv	lilahi	/lilahi/	['l', 'i', 'l', 'a', 'h', 'i']	lilahi	please	por favor
19072	1619	sw.csv	lilamu	/lilamu/	['l', 'i', 'l', 'a', 'm', 'u']	lilamu	moan	gemir
19073	1620	sw.csv	lilaya	/lilaja/	['l', 'i', 'l', 'a', 'j', 'a']	lilaya	lily	lirio
19074	1621	sw.csv	lilikusanyik	/lilikusaɲik/	['l', 'i', 'l', 'i', 'k', 'u', 's', 'a', 'ɲ', 'i', 'k']	lilikusañik	gathered	reunido
19075	1622	sw.csv	lilikuta	/lilikuta/	['l', 'i', 'l', 'i', 'k', 'u', 't', 'a']	lilikuta	found it	Lo encontré
19076	1623	sw.csv	lilikuwa	/lilikuwa/	['l', 'i', 'l', 'i', 'k', 'u', 'w', 'a']	lilikuwa	it was	fue
19077	1624	sw.csv	lilinyakuliwa	/liliɲakuliwa/	['l', 'i', 'l', 'i', 'ɲ', 'a', 'k', 'u', 'l', 'i', 'w', 'a']	liliñakuliwa	was seized	fue incautado
19078	1625	sw.csv	lilipita	/lilipita/	['l', 'i', 'l', 'i', 'p', 'i', 't', 'a']	lilipita	it passed	pasó
19079	1626	sw.csv	lilisimama	/lilisimama/	['l', 'i', 'l', 'i', 's', 'i', 'm', 'a', 'm', 'a']	lilisimama	it stopped	Se detuvo
19080	1627	sw.csv	lilitumika	/lilitumika/	['l', 'i', 'l', 'i', 't', 'u', 'm', 'i', 'k', 'a']	lilitumika	was used	se utilizó
19081	1628	sw.csv	lilitumiwa	/lilitumiwa/	['l', 'i', 'l', 'i', 't', 'u', 'm', 'i', 'w', 'a']	lilitumiwa	was used	se utilizó
19082	1629	sw.csv	liliwa	/liliwa/	['l', 'i', 'l', 'i', 'w', 'a']	liliwa	it was eaten	fue comido
